date_calculated,date_end,slice,state,city,market,cbsa,geo_code,population,current_price,loan,equity,market_cagr,noi_cap_rate_compounded,fixed_interest_rate,operation_cashflow,market_cap_appreciation_bp,irr,npv,equity_multiple,demand_vs_supply,demand_yoy_growth,supply_yoy_growth,horizon
2025-03-31,2030-03-31,Class C,Florida,Pensacola,"Pensacola,Florida",37860,G2-37860,542147.25,109249.3665,76474.55655,32774.80995000001,0.05612938047132898,0.06059814308343921,0.07150000000000001,-0.010901856916560801,58.41199308633804,0.17961966209663682,19311.799732866446,2.2223707905310195,0.8959942405571711,-0.0022440443771043483,-0.00041845138469698284,5 Yrs Ahead (2025-2030)
2025-03-31,2030-03-31,Class A,Pennsylvania,Philadelphia,"Philadelphia,Pennsylvania",37980,G2-37980,6345039.0,338248.5515,236773.98604999998,101474.56545000002,0.05518076609015954,0.03895737419925331,0.07150000000000001,-0.0325426258007467,53.52176725864396,0.12286907555930626,28608.6491818692,1.8420564953779706,0.9120420925234238,0.047088052745723585,0.0387964925929547,5 Yrs Ahead (2025-2030)
2025-03-31,2030-03-31,Class B,Pennsylvania,Philadelphia,"Philadelphia,Pennsylvania",37980,G2-37980,6345039.0,210372.654,147260.8578,63111.79620000001,0.05541477044083387,0.04880253125065364,0.07150000000000001,-0.022697468749346368,53.517520427704,0.14809194408018556,26428.07506511094,2.010979409299235,0.9281576424925903,0.015491417056978651,0.011700564063897634,5 Yrs Ahead (2025-2030)
2025-03-31,2030-03-31,Class C,Pennsylvania,Philadelphia,"Philadelphia,Pennsylvania",37980,G2-37980,6345039.0,142299.9285,99609.94995,42689.978550000014,0.05460579038947988,0.05991980385771516,0.07150000000000001,-0.011580196142284845,54.232776165008964,0.17441492200315278,23804.362213207256,2.1795635562883042,0.9482243099720438,-6.0643299638507564e-05,-3.614779221228215e-05,5 Yrs Ahead (2025-2030)
2025-03-31,2030-03-31,Class A,Arizona,Phoenix,"Phoenix,Arizona",38060,G2-38060,5224833.0,342670.8281,239869.57966999998,102801.24843,0.054242644200531265,0.02757762937179281,0.07150000000000001,-0.0439223706282072,42.968504130840024,0.09202691967639831,11625.237105021748,1.6330457619065186,0.8984778275482673,0.03602976758671983,0.028582104334482716,5 Yrs Ahead (2025-2030)
2025-03-31,2030-03-31,Class B,Arizona,Phoenix,"Phoenix,Arizona",38060,G2-38060,5224833.0,267419.7314,187193.81197999997,80225.91942000002,0.054366458955402486,0.030224209761481997,0.0715,-0.041275790238518,42.57399588823298,0.09886787179783707,12088.613741643465,1.6797051139125962,0.8915348814348466,0.029932728187701096,0.019264635560323873,5 Yrs Ahead (2025-2030)
2025-03-31,2030-03-31,Class C,Arizona,Phoenix,"Phoenix,Arizona",38060,G2-38060,5224833.0,172276.7575,120593.73025,51683.027250000014,0.05313892535867004,0.03711099475620886,0.07150000000000001,-0.03438900524379115,41.94822162389797,0.11310739822582838,11717.617611359303,1.7692595126888744,0.8987894841196945,-0.002568924707325615,-0.0008471080207214099,5 Yrs Ahead (2025-2030)
2025-03-31,2030-03-31,Class A,Pennsylvania,Pittsburgh,"Pittsburgh,Pennsylvania",38300,G2-38300,2347253.0,235412.1189,164788.48322999998,70623.63567000002,0.05036511832315682,0.045672906036184846,0.07150000000000001,-0.025827093963815162,73.86900484561899,0.1284949594589726,21490.206417249254,1.8553888482752101,0.922053418669101,0.037121478281039844,0.03781669143114508,5 Yrs Ahead (2025-2030)
2025-03-31,2030-03-31,Class B,Pennsylvania,Pittsburgh,"Pittsburgh,Pennsylvania",38300,G2-38300,2347253.0,155640.841,108948.58869999998,46692.25230000001,0.05007393183015685,0.054149782137275594,0.0715,-0.0173502178627244,74.140056967735,0.14951941260036872,19363.18850090455,1.990766198245951,0.9318329914754548,0.02303361996099973,0.020278113468944925,5 Yrs Ahead (2025-2030)
2025-03-31,2030-03-31,Class C,Pennsylvania,Pittsburgh,"Pittsburgh,Pennsylvania",38300,G2-38300,2347253.0,84221.9753,58955.38271,25266.592590000007,0.046991627533243596,0.07358602181092287,0.07150000000000001,0.002086021810922864,74.27453994751005,0.19361155321275247,16030.389335398919,2.252608875746273,0.9483285064576268,-0.00038378150345430573,-0.0004217275454551084,5 Yrs Ahead (2025-2030)
2025-03-31,2030-03-31,Class A,Florida,Port St. Lucie,"Port St. Lucie,Florida",38940,G2-38940,559879.1875,214078.4333,149854.90331,64223.52999000001,0.058622477978749865,0.05219659684868737,0.07150000000000001,-0.01930340315131264,58.58350545167895,0.16412576090730768,32897.36065188449,2.134285612497653,0.9230309437165088,0.02691385464097351,0.028477771769577664,5 Yrs Ahead (2025-2030)
2025-03-31,2030-03-31,Class B,Florida,Port St. Lucie,"Port St. Lucie,Florida",38940,G2-38940,559879.1875,218950.4865,153265.34055,65685.14595,0.05866907933846499,0.050799362276167756,0.07150000000000001,-0.020700637723832252,58.43058228492702,0.16023655279607074,32365.380161659108,2.111973920713476,0.9057375607345167,0.0369328740135193,0.02589630491023409,5 Yrs Ahead (2025-2030)
2025-03-31,2030-03-31,Class C,Florida,Port St. Lucie,"Port St. Lucie,Florida",38940,G2-38940,559879.1875,134912.6602,94438.86214,40473.798060000016,0.058437274578583276,0.0630643443664072,0.07150000000000001,-0.008435655633592803,61.082653701306015,0.19070643368667084,26553.522351325082,2.311539394387006,0.9176842599597301,0.014781812498327884,0.01536534032410608,5 Yrs Ahead (2025-2030)
2025-03-31,2030-03-31,Class A,Maine,Portland,"Portland,Maine",38860,G2-38860,572615.4375,148371.4259,103859.99812999999,44511.42777000001,0.05580842921476292,0.09478141863899607,0.07150000000000001,0.023281418638996063,66.757425665855,0.26833536537077785,46715.011580367864,2.7854409667701483,0.954984590460115,0.05040336544122126,0.04827469116442784,5 Yrs Ahead (2025-2030)
2025-03-31,2030-03-31,Class B,Maine,Portland,"Portland,Maine",38860,G2-38860,572615.4375,137494.8901,96246.42306999999,41248.46703,0.05853311252319893,0.08827141262006133,0.07150000000000001,0.01677141262006132,67.29453802108806,0.2554227456530689,41225.76807947298,2.7336622494673697,0.9564380255477093,0.020426082112461108,0.013248603241719836,5 Yrs Ahead (2025-2030)
2025-03-31,2030-03-31,Class C,Maine,Portland,"Portland,Maine",38860,G2-38860,572615.4375,123752.0045,86626.40315,37125.60135,0.056351457393921,0.07533591966385077,0.07150000000000001,0.0038359196638507592,68.12833249568911,0.21766161905422066,29404.128916885387,2.472607242229559,0.9640509244096118,0.0012206132114207513,0.00012168657954614304,5 Yrs Ahead (2025-2030)
2025-03-31,2030-03-31,Class A,Oregon,Portland,"Portland,Oregon",38900,G2-38900,2544126.0,327760.7528,229432.52696,98328.22584000003,0.05087581411499609,0.03192274877578904,0.07150000000000001,-0.03957725122421097,46.27164453268003,0.09443955897407363,12189.80603140565,1.6365899366947168,0.9145470486735444,0.02917995038285559,0.025310555427520587,5 Yrs Ahead (2025-2030)
2025-03-31,2030-03-31,Class B,Oregon,Portland,"Portland,Oregon",38900,G2-38900,2544126.0,262627.7887,183839.45208999998,78788.33661,0.05151911813434307,0.03677272685482952,0.0715,-0.034727273145170476,46.62889987230301,0.1083204213853124,15683.2657888682,1.730514793763075,0.930098158902475,0.015190790554217015,0.010634836315406293,5 Yrs Ahead (2025-2030)
2025-03-31,2030-03-31,Class C,Oregon,Portland,"Portland,Oregon",38900,G2-38900,2544126.0,180014.5735,126010.20145,54004.372050000005,0.050844215506868684,0.043778048197994204,0.07150000000000001,-0.027721951802005804,47.29118198156294,0.12441292740833676,15350.770929730868,1.8335360221403931,0.9451557447378912,0.0002580239986635924,-0.0001638810665892665,5 Yrs Ahead (2025-2030)
2025-03-31,2030-03-31,Class A,Rhode Island,Providence,"Providence,Rhode Island",39300,G2-39300,1705849.0,286409.6504,200486.75527999998,85922.89512,0.061146600603812606,0.04671281691014889,0.07150000000000002,-0.02478718308985113,66.353380680085,0.15641301640463712,40878.5923106323,2.095977071746216,0.9645434175074227,0.04563439125585633,0.04979464230421238,5 Yrs Ahead (2025-2030)
2025-03-31,2030-03-31,Class B,Rhode Island,Providence,"Providence,Rhode Island",39300,G2-39300,1705849.0,229647.5783,160753.30480999997,68894.27349000002,0.058298506605101386,0.05356424879326519,0.07150000000000001,-0.017935751206734817,66.19963794946601,0.16670931768781738,36221.148425394975,2.15030255360902,0.9581865535772347,0.01737876436068242,0.016386291901636207,5 Yrs Ahead (2025-2030)
2025-03-31,2030-03-31,Class C,Rhode Island,Providence,"Providence,Rhode Island",39300,G2-39300,1705849.0,132888.5705,93021.99935,39866.57115,0.05548268645074983,0.0794047746559884,0.07150000000000001,0.007904774655988392,67.05403327941895,0.22643035613124063,33271.438807032464,2.52242145376778,0.9730169745491428,0.0003596597548700675,-5.136159590968248e-06,5 Yrs Ahead (2025-2030)
2025-03-31,2030-03-31,Class A,Utah,Provo,"Provo,Utah",39340,G2-39340,766339.4375,276489.4499,193542.61492999998,82946.83497000003,0.05868668991888515,0.03324121048555606,0.07150000000000001,-0.03825878951444395,61.79422140121502,0.11709161574024751,21179.06526897417,1.8197067614806968,0.9151677710473397,0.05945718580205783,0.04193888152305525,5 Yrs Ahead (2025-2030)
